codice_cliente,Luogo di Residenza,Indirizzo,Metratura,Sistema_Allarme
10548,Varsi,"Corso Italia, 120",152,False
10549,Paganico,"Via XX Settembre, 104",121,False
10550,Brescia,"Piazza della Loggia, 1",138,True
10551,Napoli,"Via San Gregorio Armeno, 8",116,False
10553,Fornaci Di Barga,"Piazza della Repubblica, 113",160,True
10554,Carpineto Della Nora,"Via Mazzini, 11",241,True
10558,Napoli,"Corso Vittorio Emanuele, 292",213,False
10563,Firenze,"Via Cavour, 21",198,False
10566,Tufino,"Via Vittorio Emanuele, 7",200,False
10568,Ortacesus,"Via Mazzini, 59",120,False
10570,Napoli,"Via Marina, 50",121,True
10572,Torino,"Via Bertola, 34",96,False
10574,Massa Lubrense,"Via Roma, 69",133,True
10575,Gorgo,"Via Garibaldi, 45",121,False
10577,Napoli,"Via Duomo, 147",107,True
10579,Firenze,"Via Nazionale, 22",123,False
10583,Lama Di Setta,"Via Vittorio Emanuele, 47",157,True
10584,Ussita,"Via Matteotti, 126",167,False
10585,Ancona,"Via Mazzini, 121",271,True
10586,Bergamo,"Via Colleoni, 9",175,False
10587,Lucardo,"Via Matteotti, 86",220,True
10588,Milano,"Via della Moscova, 28",247,False
10589,Napoli,"Via Marina, 50",84,True
10590,Trieste,"Corso Italia, 6",231,False
10596,Firenze,"Piazza della Repubblica, 1",178,False
10597,Bollate,"Via Nazionale, 106",144,False
10602,Pino Torinese,"Piazza della Repubblica, 74",157,True
10605,Selva Di Grigno,"Via Marconi, 141",100,True
10606,Bari,"Via Sparano, 125",171,False
10607,Montagnana Val Di Pesa,"Via Kennedy, 23",127,False
10610,Ancona,"Via Nazionale, 65",111,True
10611,Genga Stazione,"Via Nazionale, 30",139,False
10613,Torino,"Via Cernaia, 23",121,True
10615,Brescia,"Via San Faustino, 13",233,True
10618,Isola Del Giglio,"Via Roma, 139",131,True
10619,Torino,"Via Monte di Pietà, 16",234,False
10621,Valbona,"Via Matteotti, 14",98,True
10623,Torino,"Via Pietro Micca, 12",128,False
10624,Villa Carcina,"Corso Vittorio Emanuele II, 93",192,True
10625,Firenze,"Via Faenza, 56",106,False
10626,Lido,"Via Kennedy, 14",113,True
10627,Chieuti,"Via Cavour, 69",110,True
10629,Salizzole,"Via Dante, 74",129,True
10630,Milano,"Via Savona, 17",139,False
10631,Trieste,"Via della Geppa, 5",116,False
10636,Vedano Al Lambro,"Piazza della Repubblica, 32",140,False
10637,Firenze,"Via de' Tornabuoni, 19",141,False
10638,Brescia,"Via Mazzini, 68",122,False
10640,Bergamo,"Via Angelo Mai, 5",129,False
10643,Bari,"Via Imbriani, 19",103,False
10645,Villa Cortese,"Piazza Duomo, 41",87,True
10646,Messigno,"Via XX Settembre, 142",135,False
10648,Tenaglie,"Via Roma, 142",113,False
10649,Villa Inferno,"Via Matteotti, 24",114,False
10651,Vazia,"Piazza Duomo, 30",159,False
10655,Monte Argentario,"Via Kennedy, 31",125,False
10657,Reggio Calabria,"Via Demetrio Tripepi, 93",127,False
10660,Castellina Scalo,"Via Dante, 128",128,False
10661,Milano,"Corso Europa, 11",77,True
10662,Cascinagrossa,"Via XX Settembre, 131",155,False
10664,Affile,"Via Vittorio Emanuele, 107",130,False
10665,Reggio Calabria,"Via Filippini, 23",78,False
10666,Torino,"Piazza Castello, 1",50,False
10667,Bari,"Via Argiro, 93",240,False
10669,Gattaia,"Via Kennedy, 142",138,False
10670,Serrastretta,"Via Dante, 99",231,False
10671,Bergamo,"Via Borfuro, 6",147,False
10673,San Bortolo,"Corso Vittorio Emanuele II, 35",134,False
10674,Napoli,"Via Chiaia, 149",92,False
10676,Cadola,"Via Vittorio Emanuele, 107",124,True
10677,Napoli,"Via Partenope, 36",102,True
10679,Napoli,"Calata Capodichino, 23",233,False
10682,Terlago,"Corso Vittorio Emanuele II, 69",241,True
10685,Milano,"Via Cusani, 10",101,False
10686,Milano,"Via Torino, 45",110,False
10691,Andrano,"Via XX Settembre, 77",119,True
10692,Bari,"Via Roberto da Bari, 85",113,True
10693,Bergamo,"Via Angelo Mai, 5",158,False
10694,Cleto,"Piazza della Repubblica, 39",139,False
10699,Lecce,"Viale Marche, 16",82,False
10700,Serpiano,"Piazza della Repubblica, 89",141,False
10704,Romagnano,"Via Nazionale, 142",102,False
10706,Roreto Chisone,"Via Marconi, 117",168,False
10707,Milano,"Corso Europa, 11",143,True
10708,Oberrasen,"Via Nazionale, 49",106,True
10709,Etabloz,"Piazza Duomo, 147",152,True
10710,Reggio Calabria,"Via Aschenez, 68",133,False
10711,Ginostra Di Lipari,"Piazza Duomo, 106",89,False
10712,Bevera,"Via Garibaldi, 82",178,False
10713,Monteleone Di Spoleto,"Piazza della Repubblica, 98",230,True
10714,Nals,"Via Marconi, 39",150,True
10715,Cameri,"Piazza della Repubblica, 10",104,True
10716,Bergamo,"Via Sant'Alessandro, 43",180,True
10718,Lecce,"Via Augusto Imperatore, 19",123,False
10719,Monteguidi,"Via Nazionale, 26",98,True
10721,Camaiore,"Via Kennedy, 26",164,False
10722,Torino,"Via Alfieri, 6",135,False
10725,Ancona,"Via Kennedy, 4",91,False
10727,Genova,"Via Cairoli, 1",118,False
10728,Verrone,"Via Matteotti, 40",251,True
10729,Entracque,"Via Mazzini, 121",139,True
10740,Bari,"Via Imbriani, 19",175,False
10741,Milano,"Corso Sempione, 34",77,False
10744,Ponte In Valtellina,"Via Nazionale, 102",134,False
10745,Martirano Lombardo,"Via Mazzini, 85",175,False
10747,Trieste,"Piazza Goldoni, 10",96,True
10748,Ancona,"Via Marconi, 82",105,False
10749,Torino,"Corso Matteotti, 11",197,True
10750,Genova,"Via di Sottoripa, 7",160,True
10751,Catona,"Via Garibaldi, 18",112,False
10752,Trieste,"Via Cesare Battisti, 18",181,True
10753,Firenze,"Via del Corso, 6",94,False
10754,Brescia,"Via Gramsci, 17",134,True
10756,Milano,"Piazza Duomo, 21",132,False
10757,Luino,"Via Mazzini, 112",101,False
10764,Poggio Bustone,"Corso Italia, 26",75,True
10765,Acquafondata,"Via Kennedy, 43",167,False
10766,Noci,"Via XX Settembre, 8",59,True
10767,Matelica,"Via Garibaldi, 84",221,False
10768,Firenze,"Via Roma, 1",96,True
10772,Reggio Calabria,"Lungomare Italo Falcomatà, 1",103,False
10773,Montevecchio,"Corso Umberto, 96",118,True
10775,Fiano,"Via Matteotti, 38",103,False
10776,Castelromano,"Piazza Duomo, 136",130,True
10777,Caronte,"Via Matteotti, 145",233,False
10780,Como,"Via Verdi, 44",175,False
10781,Bari,"Corso Cavour, 24",204,True
10786,Bari,"Corso Vittorio Emanuele II, 11",157,True
10787,Castelnovo Val Tidone,"Via Marconi, 62",251,False
10789,Campagna,"Piazza della Repubblica, 150",127,False
10790,Milano,"Corso Venezia, 15",153,False
10792,Ruoti,"Piazza Duomo, 119",126,True
10797,Bionaz,"Via Vittorio Emanuele, 118",176,False
10799,Palau,"Via Vittorio Emanuele, 3",184,False
10802,Atina,"Via Kennedy, 74",163,False
10803,Genova,"Piazza De Ferrari, 1",153,False
10804,Milano,"Via Dante, 12",202,False
10807,Terento,"Via Kennedy, 89",181,False
10809,Napoli,"Spaccanapoli, 18",61,False
10810,Trieste,"Viale XX Settembre, 28",145,False
10819,Sant'Angelo Gerocarne,"Via Matteotti, 65",221,False
10823,Rendinara,"Via Kennedy, 78",130,False
10825,Venezia,"Salizada San Moisè, 1459",156,False
10826,Trieste,"Via San Nicolò, 30",106,True
10827,Napoli,"Via Duomo, 147",176,True
10829,Trieste,"Corso Italia, 6",229,True
10830,Milano,"Via Washington, 70",208,False
10831,Bergamo,"Corsarola, 3",159,False
10832,Figline Valdarno,"Corso Umberto, 148",136,False
10835,Milano,"Via Brera, 6",248,False
10836,Moranego,"Via XX Settembre, 6",125,False
10837,Brescia,"Via Mazzini, 68",75,True
10838,Gabbio,"Via Marconi, 71",215,False
10842,Brescia,"Corso Zanardelli, 34",257,True
10846,Lecce,"Via Giuseppe Libertini, 4",210,False
10847,Gessopalena,"Via Garibaldi, 128",171,False
10849,Genova,"Via Gramsci, 2",144,False
10850,Napoli,"Via Sanfelice, 17",59,True
10851,Cossato,"Piazza Duomo, 91",204,False
10852,Casola Valsenio,"Piazza Duomo, 49",132,True
10855,San Marco,"Via Vittorio Emanuele, 36",219,False
10858,Fara In Sabina,"Corso Italia, 11",242,False
10859,Alberese,"Via XX Settembre, 113",166,True
10860,Bergamo,"Via XX Settembre, 91",123,False
10861,Milano,"Viale Papiniano, 22",147,False
10862,Catania,"Via Crociferi, 36",232,False
10863,Pecorini A Mare,"Via Dante, 24",165,False
10864,Campora San Giovanni,"Via XX Settembre, 84",146,True
10866,Venezia,"Ruga Giuffa, 4793",114,False
10867,Milano,"Via Tortona, 27",108,True
10869,Bari,"Corso Cavour, 24",136,False
10870,Bergamo,"Via Borfuro, 6",101,False
10871,Trieste,"Piazza dell'Unità d'Italia, 4",121,True
10873,San Pier Niceto,"Corso Umberto, 136",191,False
10875,Reggio Calabria,"Corso Matteotti, 12",99,False
10876,Torino,"Corso Vinzaglio, 14",155,False
10877,Brescia,"Corso Palestro, 45",128,False
10878,Barolo,"Via Vittorio Emanuele, 124",106,False
10880,Trecastelli,"Via XX Settembre, 87",122,True
10883,Linosa,"Corso Italia, 120",150,True
10884,Trieste,"Corso Italia, 6",206,True
10887,Curcuris,"Via Dante, 58",107,False
10889,Castelponzone,"Via Marconi, 143",163,False
10892,Cino,"Corso Umberto, 24",149,False
10896,Bergamo,"Corsarola, 3",126,True
10898,Fellicarolo,"Via Roma, 68",145,False
10902,Firenze,"Borgo San Lorenzo, 17",126,True
10905,Trieste,"Via Dante Alighieri, 10",93,False
10906,Gabria,"Corso Umberto, 68",260,False
10908,Farigliano,"Via Marconi, 96",184,False
10910,Ama,"Corso Italia, 60",85,False
10915,Buttigliera D'Asti,"Piazza della Repubblica, 7",65,True
10916,Gerfalco,"Via Nazionale, 57",104,True
10918,Como,"Via Mazzini, 119",114,False
10919,Rodero,"Via XX Settembre, 105",98,True
10921,Tanürz,"Corso Italia, 36",58,False
10922,Visogliano,"Via Garibaldi, 10",169,False
10923,Torino,"Via Nizza, 230",218,False
10924,Venezia,"Calle della Mandola, 3703",172,False
10926,Montefranco,"Corso Italia, 25",113,False
10933,Firenze,"Via Por Santa Maria, 17",102,True
10934,Torino,"Corso San Maurizio, 25",94,True
10936,Sammomme',"Via Dante, 100",236,True
10942,Milano,"Via Savona, 17",102,False
10943,Lercara Friddi,"Corso Umberto, 139",112,False
10946,Reggio Calabria,"Via Aschenez, 68",134,False
10948,Castel Di Lama Stazione,"Via Dante, 107",143,True
10949,Milano,"Corso Vercelli, 14",129,False
10950,Ortona Foro,"Corso Italia, 126",266,True
10952,Bosco Caggione,"Via Matteotti, 72",106,False
10954,Bari,"Via Sparano, 125",191,True
10956,Como,"Corso Umberto, 56",119,True
10959,Bari,"Via Dante Alighieri, 27",170,False
10960,Napoli,"Via Foria, 124",171,False
10962,Tavodo,"Piazza Duomo, 93",152,True
10963,Torino,"Via Garibaldi, 25",261,False
10964,Napoli,"Via Marina, 50",107,False
10966,Gorgo Al Monticano,"Corso Umberto, 140",121,False
10968,Castel Morrone,"Corso Umberto, 16",131,False
10970,Trieste,"Via San Nicolò, 30",121,True
10972,Milano,"Corso Sempione, 34",135,False
10974,Fosse,"Via Cavour, 32",236,False
10975,Lecce,"Viale Marche, 16",160,False
10976,Pedraces,"Via Mazzini, 55",95,True
10981,Como,"Via Roma, 13",224,False
10987,Ialmicco,"Via Nazionale, 63",182,False
10988,Napoli,"Via Caracciolo, 45",208,False
10989,Fonte Di Brescia,"Via Cavour, 18",151,True
10990,Rotello,"Via Cavour, 56",142,False
10992,Segromigno In Piano,"Piazza Duomo, 85",242,True
10994,Conca Della Campania,"Via Dante, 1",138,False
10995,Reggio Calabria,"Lungomare Italo Falcomatà, 1",151,False
10996,Montefiore Dell'Aso,"Via Dante, 34",165,False
10997,Boario Terme,"Via Vittorio Emanuele, 45",134,False
10998,Cattolica Eraclea,"Corso Italia, 7",107,False
10999,Tremezzo,"Via Dante, 4",216,True
11000,Presenzano,"Corso Umberto, 61",196,False
11001,Bergamo,"Via Angelo Mai, 5",107,True
11002,Trieste,"Via Roma, 7",105,False
11003,Vallo Torinese,"Via Roma, 45",95,False
11004,San Giorgio Di Livenza,"Via Vittorio Emanuele, 14",145,False
11005,Firenze,"Via dei Calzaiuoli, 89",114,False
11009,Napoli,"Via Diaz, 29",241,True
11010,Vallecorsa,"Via Matteotti, 135",231,True
11011,Brescia,"Via X Giornate, 20",104,False
11012,Brunate,"Via Mazzini, 122",160,True
11014,San Martino Siccomario,"Via Kennedy, 93",211,False
11015,Madonna Di Pugliano,"Corso Vittorio Emanuele II, 28",128,True
11017,Bari,"Via Dante Alighieri, 27",132,False
11018,Farneto,"Corso Vittorio Emanuele II, 57",94,False
11021,Como,"Via Garibaldi, 134",63,False
11026,Trieste,"Viale XX Settembre, 28",134,False
11028,Molinello,"Via Kennedy, 8",98,False
11030,Milano,"Corso Buenos Aires, 23",177,False
11032,Casalbuono,"Piazza della Repubblica, 103",176,False
11033,San Paolo Di Civitate,"Via Matteotti, 28",130,True
11034,Milano,"Corso di Porta Ticinese, 87",132,True
11035,Firenze,"Via Nazionale, 22",128,False
11036,Pomaro Monferrato,"Via Mazzini, 21",200,True
11037,Napoli,"Via Partenope, 36",100,False
11041,Castelmaggiore,"Via Dante, 17",145,False
11042,Napoli,"Via Caracciolo, 45",212,False
11044,Bari,"Lungomare Nazario Sauro, 15",110,True
11047,Pieve Di Trebbio,"Via Nazionale, 98",130,True
11049,Xitta,"Corso Vittorio Emanuele II, 76",235,False
11050,Conca Della Campania,"Via Kennedy, 130",132,True
11054,Napoli,"Via dei Mille, 40",103,False
11055,Napoli,"Corso Vittorio Emanuele, 292",189,True
11057,Torino,"Via Garibaldi, 25",172,True
11058,San Giovanni Battista,"Corso Italia, 142",146,False
11060,Curiglia Con Monteviasco,"Via Cavour, 111",165,False
11063,Saint Christophe,"Via Kennedy, 59",163,True
11064,Castelletto Busca,"Via Matteotti, 87",139,True
11065,Rutigliano,"Via Kennedy, 103",163,True
11067,Silvella,"Via Matteotti, 25",141,True
11070,Selva Di Cadore,"Via Nazionale, 110",138,True
11072,Vinchiana,"Via Nazionale, 66",154,True
11074,Giulianova,"Corso Umberto, 40",120,True
11088,Venezia,"Calle del Forno, 3709",89,True
11090,Trieste,"Via Dante Alighieri, 10",114,True
11091,Buriasco,"Via Mazzini, 24",120,True
11093,Trieste,"Corso Italia, 6",104,True
11094,Fornelli,"Via Mazzini, 111",91,False
11096,Torino,"Via Garibaldi, 25",109,False
11097,Firenze,"Via Ghibellina, 70",142,False
11098,Valle Martella,"Via Dante, 143",170,False
11099,Pie' Falcade,"Via Garibaldi, 144",154,True
11103,Trieste,"Via Mazzini, 21",130,False
11106,Lucca,"Via Nazionale, 32",140,True
11107,Ponte A Bozzone,"Via Matteotti, 91",157,False
11108,Buttigliera D'Asti,"Via Matteotti, 14",195,True
11111,Genova,"Via Gramsci, 2",140,False
11112,Trieste,"Corso Cavour, 7",118,True
11113,Genova,"Via Gramsci, 2",131,False
11116,Vallo Torinese,"Corso Umberto, 27",174,False
11121,Ardore,"Corso Vittorio Emanuele II, 55",181,False
11123,Tauriano,"Via Dante, 124",125,False
11124,Venezia,"Salizada San Moisè, 1459",77,True
11132,Napoli,"Via Roma, 87",201,False
11133,Novi Di Modena,"Corso Umberto, 143",161,False
11135,Latronico,"Corso Umberto, 30",80,False
11136,Bari,"Via Imbriani, 19",146,False
11138,Napoli,"Via Santa Lucia, 15",170,False
11140,Pianola,"Piazza Duomo, 110",89,False
11142,Trieste,"Via Mazzini, 21",108,False
11146,Bari,"Via Imbriani, 19",133,False
11147,Sannazzaro De' Burgondi,"Via Roma, 69",132,True
11148,Veppo,"Via Roma, 47",108,True
11151,Torino,"Corso Vinzaglio, 14",229,True
11152,Molino,"Via XX Settembre, 87",114,True
11154,Trieste,"Via Roma, 7",173,True
11155,Osmannoro,"Via Roma, 47",85,False
11158,Trieste,"Piazza dell'Unità d'Italia, 4",257,True
11162,Como,"Via Marconi, 18",140,True
11163,Torino,"Corso Francia, 123",69,False
11164,Como,"Via Roma, 24",152,False
11165,Napoli,"Via Diaz, 29",120,True
11166,Napoli,"Via San Gregorio Armeno, 8",148,False
11169,Napoli,"Via Petrarca, 101",148,True
11171,Bova Marina,"Via Marconi, 108",114,False
11172,Sant'Oliva,"Via Kennedy, 88",245,True
11174,Madonnuccia,"Via Verdi, 95",206,False
11175,Maccagno,"Via XX Settembre, 84",123,True
11176,Gand/Martell,"Via Mazzini, 14",163,False
11178,Arezzo,"Via Dante, 41",92,False
11181,Trieste,"Corso Cavour, 7",206,False
11182,Borgo Flora,"Via Garibaldi, 21",236,False
11184,Trieste,"Viale XX Settembre, 28",149,False
11185,Torino,"Via Monte di Pietà, 16",139,False
11187,Venezia,"Calle del Forno, 3709",107,True
11192,Cropalati,"Via Matteotti, 125",224,False
11195,Unterplanken,"Via Kennedy, 107",120,True
11197,Brescia,"Piazza della Loggia, 1",154,True
11200,Galaino,"Via Cavour, 132",189,True
11202,Bergamo,"Viale Papa Giovanni XXIII, 106",88,False
11206,Milano,"Via Solferino, 11",144,False
11208,Como,"Via Matteotti, 29",93,False
11209,Brescia,"Piazza della Loggia, 1",217,False
11210,Firenze,"Via Faenza, 56",147,False
11214,San Gaetano,"Corso Vittorio Emanuele II, 79",174,True
11217,Sant'Angelo Le Fratte,"Via Garibaldi, 57",106,True
11218,Levada,"Via Marconi, 15",144,False
11219,Castagna,"Via Roma, 53",161,True
11222,Torino,"Via Nizza, 230",197,False
11224,Napoli,"Via Petrarca, 101",127,True
11225,Mechel,"Via Dante, 66",136,False
11226,Buonconvento,"Via XX Settembre, 84",199,False
11227,Torino,"Via Garibaldi, 25",109,True
11228,Brescia,"Corso Zanardelli, 34",100,True
11232,Avio,"Piazza della Repubblica, 111",135,True
11233,Lungomare,"Via Verdi, 34",239,False
11234,Ronciglione,"Via Marconi, 137",112,True
11236,Milano,"Via Vittorio Veneto, 3",237,False
11237,Milano,"Via Washington, 70",122,True
11238,Bocconi,"Corso Vittorio Emanuele II, 144",205,False
11239,Napoli,"Via Marina, 50",90,True
11240,Gaida,"Corso Umberto, 19",164,False
11244,Terrapadedda,"Via Marconi, 11",128,True
11250,Venezia,"Campo San Polo, 2102",135,False
11251,Milano,"Via Torino, 45",230,False
11253,Venezia,"Calle della Mandola, 3703",154,False
11254,Bergamo,"Viale Papa Giovanni XXIII, 106",191,True
11257,Reggio Calabria,"Piazza Italia, 1",120,False
11259,San Mauro A Signa,"Via Matteotti, 147",98,False
11260,Tisoi,"Via Marconi, 107",101,True
11264,Milano,"Via Brera, 6",234,True
11265,San Polo Di Piave,"Corso Italia, 104",140,False
11267,Confienza,"Via Roma, 84",180,False
11268,Brescia,"Corso Palestro, 45",132,True
11270,Torino,"Via Lagrange, 39",178,False
11274,Valcimarra,"Via Kennedy, 93",106,True
11276,Torino,"Corso Vittorio Emanuele II, 76",141,False
11277,Bergamo,"Corsarola, 3",125,False
11278,Vallelunga,"Corso Italia, 63",72,False
11280,Locara,"Via Matteotti, 103",162,True
11281,Bergamo,"Via Torquato Tasso, 36",102,True
11282,Lido Di Venezia,"Via Mazzini, 102",207,True
11284,Lecce,"Piazza Sant'Oronzo, 1",98,False
11285,Isola Rizza,"Via Nazionale, 57",90,True
11288,Napoli,"Via Partenope, 36",111,False
11289,Napoli,"Via Sanfelice, 17",213,False
11290,Laurignano,"Via Verdi, 20",86,False
11291,Castellazzo De' Barzi,"Corso Vittorio Emanuele II, 30",109,False
11292,Civita Castellana,"Corso Vittorio Emanuele II, 131",131,False
11296,Napoli,"Via Petrarca, 101",232,False
11298,Massa Lombarda,"Corso Umberto, 90",151,True
11299,Bari,"Via Putignani, 158",83,True
11300,Sommacolonia,"Via Dante, 61",126,True
11302,Firenze,"Borgo San Lorenzo, 17",184,False
11305,Polizzello,"Via Dante, 66",136,False
11307,Petrona',"Via Cavour, 45",175,False
11309,Sarmazzano,"Via Dante, 20",186,True
11310,Orsaria,"Via Verdi, 127",153,False
11313,In Via Brancaccio,"Via Kennedy, 145",151,False
11314,Arnad,"Via Kennedy, 145",146,True
11316,Como,"Via Nazionale, 81",129,False
11318,Firenze,"Via dei Calzaiuoli, 89",188,True
11319,Bergamo,"Via Pignolo, 123",80,False
11320,Civitavecchia,"Via Mazzini, 121",110,True
11322,Foiano Di Val Fortore,"Via Kennedy, 78",91,False
11324,Rosora,"Via Vittorio Emanuele, 15",134,False
11326,Vitulano,"Corso Umberto, 130",151,True
11327,Villa Fastiggi,"Via Mazzini, 80",212,False
11328,Villandro,"Via Kennedy, 116",193,False
11330,Brescia,"Corso Zanardelli, 34",97,False
11331,Como,"Via Garibaldi, 95",112,True
11332,Robegano,"Via XX Settembre, 20",201,True
11334,Bergamo,"Largo Porta Nuova, 2",139,False
11336,Lecce Nei Marsi,"Via Mazzini, 130",116,False
11337,Chioggia,"Via Marconi, 119",145,False
11339,Milano,"Viale Papiniano, 22",113,False
11341,Milano,"Via Farini, 32",133,False
11345,Bergamo,"Via XX Settembre, 91",134,False
11346,Brescia,"Corso Magenta, 62",192,False
11348,Gaggiolo,"Via Cavour, 83",103,False
11350,Bari,"Via Nicolai, 15",157,False
11352,Schio,"Piazza della Repubblica, 129",131,False
11354,Bronte,"Via Dante, 16",125,True
11360,Venezia,"Calle della Mandola, 3703",211,True
11361,Bari,"Corso Vittorio Emanuele II, 11",125,True
11365,Linosa,"Via Nazionale, 22",169,True
11367,Mesero,"Corso Vittorio Emanuele II, 45",117,True
11368,Ancona,"Via Garibaldi, 64",137,False
11369,Firenze,"Via Nazionale, 22",144,False
11373,Cavour,"Via Kennedy, 135",118,False
11376,Venezia,"Campo Santa Margherita, 3019",114,False
11377,Napoli,"Via dei Mille, 40",169,False
11378,Firenze,"Piazza della Repubblica, 1",192,False
11379,Rasiglia,"Corso Umberto, 96",157,False
11380,Firenze,"Via del Corso, 6",94,True
11382,Milano,"Corso Magenta, 96",126,False
11384,Napoli,"Corso Vittorio Emanuele, 292",183,False
11385,Como,"Via Nazionale, 14",134,False
11387,Pieris,"Via Nazionale, 17",140,False
11389,Astrio,"Via Nazionale, 25",146,False
11391,Serravalle Sesia,"Via Marconi, 73",152,False
11392,Trieste,"Viale XX Settembre, 28",101,False
11394,Ponte Di Nanto,"Via Dante, 86",136,False
11399,Lecce,"Corso Vittorio Emanuele II, 28",125,False
11401,Ancona,"Via Dante, 90",112,True
